time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/08 07:05:01.954, 94, 107, 89
2022/12/08 07:05:03.458, 91, 104, 95
2022/12/08 07:05:04.964, 104, 116, 91
2022/12/08 07:05:06.468, 99, 105, 82
2022/12/08 07:05:07.972, 88, 105, 91
2022/12/08 07:05:09.477, 94, 108, 93
2022/12/08 07:05:10.981, 93, 112, 85
2022/12/08 07:05:12.485, 93, 107, 87
2022/12/08 07:05:13.990, 102, 107, 94
2022/12/08 07:05:15.495, 93, 104, 92
2022/12/08 07:05:16.999, 86, 109, 95
2022/12/08 07:05:18.504, 100, 108, 91
2022/12/08 07:05:20.009, 106, 112, 94
2022/12/08 07:05:21.513, 89, 107, 82
2022/12/08 07:05:23.018, 106, 106, 84
2022/12/08 07:05:24.522, 101, 106, 92
2022/12/08 07:05:26.026, 95, 112, 87
2022/12/08 07:05:27.530, 94, 109, 88
2022/12/08 07:05:29.034, 91, 112, 91
2022/12/08 07:05:30.539, 95, 106, 90
2022/12/08 07:05:32.043, 103, 106, 87
2022/12/08 07:05:33.548, 95, 105, 90
2022/12/08 07:05:35.053, 88, 111, 92
2022/12/08 07:05:36.557, 103, 107, 91
2022/12/08 07:05:38.064, 103, 107, 100
2022/12/08 07:05:39.568, 93, 114, 89
2022/12/08 07:05:41.072, 97, 111, 88
2022/12/08 07:05:42.576, 85, 114, 78
2022/12/08 07:05:44.081, 100, 103, 87
2022/12/08 07:05:45.586, 100, 101, 92
2022/12/08 07:05:47.093, 102, 106, 87
2022/12/08 07:05:48.596, 97, 110, 94
2022/12/08 07:05:50.100, 92, 107, 84
2022/12/08 07:05:51.605, 90, 111, 86
2022/12/08 07:05:53.110, 102, 112, 83
2022/12/08 07:05:54.614, 99, 103, 91
2022/12/08 07:05:56.118, 95, 108, 80
2022/12/08 07:05:57.623, 97, 108, 89
2022/12/08 07:05:59.128, 88, 111, 89
2022/12/08 07:06:00.632, 99, 113, 87
2022/12/08 07:06:02.136, 91, 106, 88
2022/12/08 07:06:03.641, 90, 109, 92
2022/12/08 07:06:05.146, 100, 104, 95
2022/12/08 07:06:06.651, 103, 107, 89
2022/12/08 07:06:08.156, 102, 108, 93
2022/12/08 07:06:09.661, 102, 105, 85
