time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/08 20:47:46.915, 108, 117, 93
2022/12/08 20:47:48.421, 106, 118, 94
2022/12/08 20:47:49.925, 109, 120, 94
2022/12/08 20:47:51.430, 106, 125, 96
2022/12/08 20:47:52.936, 108, 118, 94
2022/12/08 20:47:54.441, 108, 118, 95
2022/12/08 20:47:55.945, 107, 123, 91
2022/12/08 20:47:57.451, 107, 120, 96
2022/12/08 20:47:58.956, 106, 119, 96
2022/12/08 20:48:00.461, 106, 119, 97
2022/12/08 20:48:01.967, 104, 123, 90
2022/12/08 20:48:03.471, 102, 133, 91
2022/12/08 20:48:04.977, 102, 121, 89
2022/12/08 20:48:06.482, 102, 120, 91
2022/12/08 20:48:07.987, 101, 118, 99
2022/12/08 20:48:09.491, 102, 122, 88
2022/12/08 20:48:10.997, 102, 121, 94
2022/12/08 20:48:12.501, 103, 121, 96
2022/12/08 20:48:14.007, 112, 118, 90
2022/12/08 20:48:15.513, 101, 118, 95
2022/12/08 20:48:17.017, 106, 120, 91
2022/12/08 20:48:18.522, 104, 119, 110
2022/12/08 20:48:20.026, 95, 127, 94
2022/12/08 20:48:21.532, 112, 119, 94
2022/12/08 20:48:23.037, 106, 120, 105
2022/12/08 20:48:24.542, 113, 118, 97
2022/12/08 20:48:26.047, 105, 122, 93
2022/12/08 20:48:27.552, 103, 148, 94
2022/12/08 20:48:29.057, 103, 123, 94
2022/12/08 20:48:30.562, 109, 127, 95
2022/12/08 20:48:32.067, 104, 122, 98
2022/12/08 20:48:33.572, 104, 120, 93
2022/12/08 20:48:35.078, 100, 123, 99
2022/12/08 20:48:36.584, 100, 124, 108
2022/12/08 20:48:38.089, 109, 121, 92
2022/12/08 20:48:39.594, 113, 162, 98
2022/12/08 20:48:41.099, 107, 126, 99
2022/12/08 20:48:42.604, 109, 122, 94
2022/12/08 20:48:44.109, 108, 121, 98
2022/12/08 20:48:45.614, 108, 119, 92
2022/12/08 20:48:47.119, 110, 120, 93
2022/12/08 20:48:48.624, 107, 120, 94
2022/12/08 20:48:50.129, 105, 115, 96
2022/12/08 20:48:51.635, 105, 115, 92
2022/12/08 20:48:53.139, 102, 119, 96
2022/12/08 20:48:54.645, 104, 124, 95
2022/12/08 20:48:56.150, 104, 121, 95
2022/12/08 20:48:57.655, 99, 122, 96
2022/12/08 20:48:59.160, 104, 118, 96
2022/12/08 20:49:00.665, 104, 119, 96
2022/12/08 20:49:02.169, 101, 122, 92
2022/12/08 20:49:03.675, 105, 124, 90
2022/12/08 20:49:05.180, 105, 122, 91
2022/12/08 20:49:06.686, 103, 120, 106
