time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/08 09:40:01.295, 188, 328, 235
2022/12/08 09:40:02.801, 176, 321, 244
2022/12/08 09:40:04.307, 174, 323, 235
2022/12/08 09:40:05.813, 181, 319, 254
2022/12/08 09:40:07.319, 184, 314, 243
2022/12/08 09:40:08.824, 177, 321, 248
2022/12/08 09:40:10.330, 204, 312, 232
2022/12/08 09:40:11.837, 181, 321, 235
2022/12/08 09:40:13.342, 173, 317, 230
2022/12/08 09:40:14.848, 184, 320, 225
2022/12/08 09:40:16.354, 175, 313, 233
2022/12/08 09:40:17.860, 180, 317, 248
2022/12/08 09:40:19.365, 187, 319, 227
2022/12/08 09:40:20.871, 183, 323, 234
2022/12/08 09:40:22.377, 175, 324, 238
2022/12/08 09:40:23.882, 181, 317, 230
2022/12/08 09:40:25.387, 181, 324, 228
2022/12/08 09:40:26.893, 170, 362, 241
2022/12/08 09:40:28.398, 186, 323, 233
2022/12/08 09:40:29.904, 174, 326, 230
2022/12/08 09:40:31.410, 179, 313, 228
2022/12/08 09:40:32.916, 189, 324, 230
2022/12/08 09:40:34.422, 189, 319, 216
2022/12/08 09:40:35.928, 180, 324, 238
2022/12/08 09:40:37.434, 186, 324, 240
2022/12/08 09:40:38.939, 188, 325, 234
2022/12/08 09:40:40.445, 175, 323, 231
2022/12/08 09:40:41.951, 178, 315, 228
2022/12/08 09:40:43.457, 190, 324, 247
2022/12/08 09:40:44.963, 188, 326, 229
2022/12/08 09:40:46.468, 178, 328, 227
2022/12/08 09:40:47.974, 179, 323, 248
2022/12/08 09:40:49.480, 191, 323, 235
2022/12/08 09:40:50.986, 171, 322, 235
2022/12/08 09:40:52.491, 183, 323, 240
2022/12/08 09:40:53.997, 193, 326, 260
2022/12/08 09:40:55.503, 197, 323, 279
2022/12/08 09:40:57.009, 185, 324, 241
2022/12/08 09:40:58.515, 188, 337, 232
2022/12/08 09:41:00.020, 178, 322, 231
2022/12/08 09:41:01.526, 181, 322, 243
2022/12/08 09:41:03.032, 186, 336, 232
2022/12/08 09:41:04.538, 188, 320, 247
2022/12/08 09:41:06.044, 180, 318, 239
2022/12/08 09:41:07.550, 188, 325, 236
2022/12/08 09:41:09.056, 185, 315, 234
2022/12/08 09:41:10.561, 173, 326, 230
2022/12/08 09:41:12.068, 209, 323, 263
2022/12/08 09:41:13.573, 205, 330, 266
2022/12/08 09:41:15.079, 191, 323, 240
2022/12/08 09:41:16.585, 198, 332, 222
