time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/08 18:45:58.177, 107, 112, 87
2022/12/08 18:45:59.682, 107, 120, 88
2022/12/08 18:46:01.187, 101, 120, 92
2022/12/08 18:46:02.693, 104, 118, 87
2022/12/08 18:46:04.197, 99, 122, 89
2022/12/08 18:46:05.701, 92, 115, 92
2022/12/08 18:46:07.206, 105, 118, 93
2022/12/08 18:46:08.711, 102, 119, 92
2022/12/08 18:46:10.217, 109, 117, 90
2022/12/08 18:46:11.721, 109, 122, 94
2022/12/08 18:46:13.227, 107, 117, 94
2022/12/08 18:46:14.732, 106, 111, 95
2022/12/08 18:46:16.237, 103, 116, 93
2022/12/08 18:46:17.742, 105, 122, 90
2022/12/08 18:46:19.246, 92, 122, 96
2022/12/08 18:46:20.751, 111, 118, 96
2022/12/08 18:46:22.256, 108, 128, 94
2022/12/08 18:46:23.760, 99, 119, 87
2022/12/08 18:46:25.265, 103, 121, 93
2022/12/08 18:46:26.770, 108, 118, 94
2022/12/08 18:46:28.275, 110, 119, 89
2022/12/08 18:46:29.779, 110, 114, 94
2022/12/08 18:46:31.284, 109, 118, 99
2022/12/08 18:46:32.790, 107, 115, 93
2022/12/08 18:46:34.295, 106, 119, 90
2022/12/08 18:46:35.800, 109, 115, 91
2022/12/08 18:46:37.305, 107, 118, 92
2022/12/08 18:46:38.810, 108, 116, 87
2022/12/08 18:46:40.316, 109, 117, 91
2022/12/08 18:46:41.821, 105, 115, 89
2022/12/08 18:46:43.326, 114, 115, 95
2022/12/08 18:46:44.831, 108, 114, 91
2022/12/08 18:46:46.336, 105, 116, 91
2022/12/08 18:46:47.841, 114, 116, 95
2022/12/08 18:46:49.346, 114, 114, 90
2022/12/08 18:46:50.850, 97, 120, 93
2022/12/08 18:46:52.356, 101, 114, 90
2022/12/08 18:46:53.861, 102, 117, 93
2022/12/08 18:46:55.366, 103, 117, 94
2022/12/08 18:46:56.871, 104, 111, 96
2022/12/08 18:46:58.376, 101, 119, 92
2022/12/08 18:46:59.881, 101, 116, 95
2022/12/08 18:47:01.386, 100, 121, 94
2022/12/08 18:47:02.891, 104, 110, 88
2022/12/08 18:47:04.396, 102, 112, 92
2022/12/08 18:47:05.901, 96, 121, 90
2022/12/08 18:47:07.406, 100, 116, 87
2022/12/08 18:47:08.910, 93, 118, 86
2022/12/08 18:47:10.415, 109, 117, 89
2022/12/08 18:47:11.921, 107, 117, 93
2022/12/08 18:47:13.425, 98, 117, 90
2022/12/08 18:47:14.929, 95, 119, 94
2022/12/08 18:47:16.434, 104, 127, 94
2022/12/08 18:47:17.939, 108, 120, 90
2022/12/08 18:47:19.443, 92, 117, 88
2022/12/08 18:47:20.947, 105, 121, 92
2022/12/08 18:47:22.453, 105, 116, 91
