time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/08 05:53:18.622, 231, 438, 327
2022/12/08 05:53:20.128, 234, 434, 309
2022/12/08 05:53:21.634, 226, 440, 330
2022/12/08 05:53:23.140, 236, 448, 314
2022/12/08 05:53:24.646, 248, 441, 308
2022/12/08 05:53:26.152, 234, 440, 309
2022/12/08 05:53:27.658, 223, 453, 307
2022/12/08 05:53:29.164, 223, 448, 309
2022/12/08 05:53:30.670, 226, 449, 299
2022/12/08 05:53:32.177, 222, 453, 330
2022/12/08 05:53:33.683, 231, 455, 323
2022/12/08 05:53:35.189, 231, 451, 316
2022/12/08 05:53:36.695, 231, 438, 315
2022/12/08 05:53:38.202, 225, 443, 309
2022/12/08 05:53:39.708, 216, 451, 307
2022/12/08 05:53:41.214, 233, 466, 316
2022/12/08 05:53:42.719, 242, 452, 329
2022/12/08 05:53:44.226, 224, 440, 320
2022/12/08 05:53:45.733, 217, 445, 318
2022/12/08 05:53:47.239, 219, 456, 311
2022/12/08 05:53:48.745, 231, 440, 320
2022/12/08 05:53:50.252, 238, 433, 311
2022/12/08 05:53:51.758, 226, 435, 311
2022/12/08 05:53:53.264, 222, 439, 309
2022/12/08 05:53:54.771, 227, 445, 329
2022/12/08 05:53:56.277, 230, 448, 311
2022/12/08 05:53:57.782, 234, 443, 315
2022/12/08 05:53:59.289, 230, 439, 312
2022/12/08 05:54:00.795, 222, 436, 316
2022/12/08 05:54:02.302, 211, 434, 330
2022/12/08 05:54:03.807, 229, 438, 310
2022/12/08 05:54:05.314, 230, 440, 323
2022/12/08 05:54:06.821, 221, 451, 320
2022/12/08 05:54:08.327, 217, 452, 326
2022/12/08 05:54:09.833, 221, 450, 309
2022/12/08 05:54:11.340, 235, 441, 319
2022/12/08 05:54:12.846, 237, 439, 322
2022/12/08 05:54:14.352, 227, 451, 330
2022/12/08 05:54:15.859, 219, 450, 317
2022/12/08 05:54:17.365, 224, 453, 308
2022/12/08 05:54:18.872, 237, 441, 310
2022/12/08 05:54:20.377, 236, 442, 313
2022/12/08 05:54:21.883, 231, 437, 298
2022/12/08 05:54:23.389, 227, 440, 303
2022/12/08 05:54:24.895, 230, 436, 311
