time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/08 13:11:26.035, 153, 224, 162
2022/12/08 13:11:27.541, 153, 224, 171
2022/12/08 13:11:29.046, 140, 238, 168
2022/12/08 13:11:30.552, 163, 246, 163
2022/12/08 13:11:32.057, 141, 226, 162
2022/12/08 13:11:33.562, 135, 219, 167
2022/12/08 13:11:35.068, 131, 225, 176
2022/12/08 13:11:36.572, 138, 226, 165
2022/12/08 13:11:38.078, 143, 224, 170
2022/12/08 13:11:39.584, 145, 221, 166
2022/12/08 13:11:41.089, 149, 223, 183
2022/12/08 13:11:42.595, 147, 221, 194
2022/12/08 13:11:44.100, 138, 214, 190
2022/12/08 13:11:45.605, 139, 218, 163
2022/12/08 13:11:47.110, 139, 218, 170
2022/12/08 13:11:48.616, 137, 217, 170
2022/12/08 13:11:50.121, 148, 215, 170
2022/12/08 13:11:51.627, 155, 215, 162
2022/12/08 13:11:53.133, 147, 230, 165
2022/12/08 13:11:54.638, 137, 214, 164
2022/12/08 13:11:56.143, 138, 220, 171
2022/12/08 13:11:57.648, 146, 207, 164
2022/12/08 13:11:59.153, 147, 210, 166
2022/12/08 13:12:00.659, 151, 214, 177
2022/12/08 13:12:02.165, 148, 216, 160
2022/12/08 13:12:03.670, 139, 215, 161
2022/12/08 13:12:05.175, 139, 211, 160
2022/12/08 13:12:06.681, 134, 225, 171
2022/12/08 13:12:08.186, 140, 221, 175
2022/12/08 13:12:09.692, 138, 220, 171
2022/12/08 13:12:11.197, 149, 214, 164
2022/12/08 13:12:12.702, 145, 216, 162
2022/12/08 13:12:14.208, 142, 221, 157
2022/12/08 13:12:15.713, 140, 219, 156
2022/12/08 13:12:17.218, 142, 219, 176
2022/12/08 13:12:18.724, 133, 219, 166
2022/12/08 13:12:20.229, 145, 207, 161
2022/12/08 13:12:21.733, 146, 213, 165
2022/12/08 13:12:23.238, 142, 223, 163
2022/12/08 13:12:24.744, 141, 229, 168
2022/12/08 13:12:26.249, 144, 209, 166
2022/12/08 13:12:27.754, 141, 217, 167
2022/12/08 13:12:29.259, 145, 226, 165
2022/12/08 13:12:30.765, 136, 223, 168
2022/12/08 13:12:32.270, 144, 217, 162
2022/12/08 13:12:33.775, 135, 220, 167
2022/12/08 13:12:35.281, 139, 220, 170
2022/12/08 13:12:36.786, 143, 220, 166
2022/12/08 13:12:38.292, 146, 227, 166
2022/12/08 13:12:39.797, 143, 257, 165
2022/12/08 13:12:41.302, 145, 375, 160
