time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/08 03:34:43.760, 175, 315, 225
2022/12/08 03:34:45.266, 172, 317, 234
2022/12/08 03:34:46.773, 179, 313, 231
2022/12/08 03:34:48.279, 165, 306, 227
2022/12/08 03:34:49.785, 174, 309, 216
2022/12/08 03:34:51.291, 183, 308, 221
2022/12/08 03:34:52.797, 182, 315, 223
2022/12/08 03:34:54.302, 179, 308, 231
2022/12/08 03:34:55.810, 172, 316, 223
2022/12/08 03:34:57.316, 175, 312, 233
2022/12/08 03:34:58.821, 190, 311, 232
2022/12/08 03:35:00.328, 180, 311, 225
2022/12/08 03:35:01.833, 169, 316, 217
2022/12/08 03:35:03.339, 174, 311, 222
2022/12/08 03:35:04.846, 188, 317, 221
2022/12/08 03:35:06.353, 173, 306, 220
2022/12/08 03:35:07.859, 165, 312, 228
2022/12/08 03:35:09.365, 174, 317, 226
2022/12/08 03:35:10.870, 188, 309, 227
2022/12/08 03:35:12.377, 171, 309, 232
2022/12/08 03:35:13.883, 166, 318, 236
2022/12/08 03:35:15.389, 169, 315, 235
2022/12/08 03:35:16.895, 180, 308, 227
2022/12/08 03:35:18.401, 179, 305, 229
2022/12/08 03:35:19.907, 167, 314, 226
2022/12/08 03:35:21.414, 168, 319, 227
2022/12/08 03:35:22.919, 174, 315, 223
2022/12/08 03:35:24.424, 168, 317, 218
2022/12/08 03:35:25.931, 171, 311, 238
2022/12/08 03:35:27.436, 184, 333, 240
2022/12/08 03:35:28.942, 166, 322, 226
2022/12/08 03:35:30.449, 169, 312, 228
2022/12/08 03:35:31.955, 184, 313, 241
2022/12/08 03:35:33.460, 196, 315, 238
2022/12/08 03:35:34.967, 227, 328, 226
2022/12/08 03:35:36.473, 230, 318, 223
2022/12/08 03:35:37.979, 196, 320, 225
2022/12/08 03:35:39.485, 182, 313, 231
2022/12/08 03:35:40.991, 171, 316, 238
2022/12/08 03:35:42.497, 166, 306, 237
2022/12/08 03:35:44.003, 178, 313, 224
2022/12/08 03:35:45.509, 177, 315, 239
2022/12/08 03:35:47.015, 168, 320, 234
2022/12/08 03:35:48.521, 185, 314, 222
2022/12/08 03:35:50.027, 175, 311, 229
2022/12/08 03:35:51.534, 174, 304, 234
2022/12/08 03:35:53.040, 166, 313, 232
2022/12/08 03:35:54.547, 176, 314, 236
