time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/08 01:33:08.335, 180, 317, 240
2022/12/08 01:33:09.841, 182, 324, 237
2022/12/08 01:33:11.348, 166, 335, 239
2022/12/08 01:33:12.854, 176, 322, 246
2022/12/08 01:33:14.360, 174, 318, 241
2022/12/08 01:33:15.866, 184, 321, 232
2022/12/08 01:33:17.372, 176, 317, 240
2022/12/08 01:33:18.878, 180, 316, 242
2022/12/08 01:33:20.385, 179, 335, 238
2022/12/08 01:33:21.890, 182, 318, 225
2022/12/08 01:33:23.396, 182, 322, 244
2022/12/08 01:33:24.902, 156, 324, 240
2022/12/08 01:33:26.408, 184, 327, 237
2022/12/08 01:33:27.914, 187, 308, 240
2022/12/08 01:33:29.419, 181, 324, 243
2022/12/08 01:33:30.926, 184, 315, 243
2022/12/08 01:33:32.432, 185, 326, 246
2022/12/08 01:33:33.938, 189, 326, 243
2022/12/08 01:33:35.444, 182, 324, 252
2022/12/08 01:33:36.950, 177, 327, 248
2022/12/08 01:33:38.455, 169, 319, 228
2022/12/08 01:33:39.962, 184, 320, 246
2022/12/08 01:33:41.468, 192, 323, 259
2022/12/08 01:33:42.975, 183, 325, 249
2022/12/08 01:33:44.481, 191, 311, 234
2022/12/08 01:33:45.987, 181, 336, 235
2022/12/08 01:33:47.493, 173, 319, 232
2022/12/08 01:33:48.999, 189, 315, 248
2022/12/08 01:33:50.505, 183, 319, 238
2022/12/08 01:33:52.012, 180, 320, 230
2022/12/08 01:33:53.517, 179, 317, 232
2022/12/08 01:33:55.024, 177, 320, 255
2022/12/08 01:33:56.530, 187, 314, 230
2022/12/08 01:33:58.036, 188, 314, 236
2022/12/08 01:33:59.542, 181, 328, 242
2022/12/08 01:34:01.048, 170, 322, 238
2022/12/08 01:34:02.554, 178, 331, 238
2022/12/08 01:34:04.060, 170, 321, 233
2022/12/08 01:34:05.566, 190, 328, 240
2022/12/08 01:34:07.072, 181, 328, 237
2022/12/08 01:34:08.578, 178, 318, 237
2022/12/08 01:34:10.085, 184, 319, 251
2022/12/08 01:34:11.590, 179, 317, 242
2022/12/08 01:34:13.096, 179, 317, 238
2022/12/08 01:34:14.602, 173, 311, 240
2022/12/08 01:34:16.109, 174, 329, 238
2022/12/08 01:34:17.615, 194, 314, 244
2022/12/08 01:34:19.121, 190, 330, 235
2022/12/08 01:34:20.626, 184, 321, 245
2022/12/08 01:34:22.132, 185, 328, 240
2022/12/08 01:34:23.638, 182, 331, 239
2022/12/08 01:34:25.143, 181, 323, 234
