----,
DateTime:,      2022/12/07, 09:22:46, 1670433765,
PIF:,             15.15,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          10,    5, 
S/N Ratio:,  1263.25,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.224,      45.249,      0.000,
    2,        3.3,    410.620,      54.862,      0.000,
    3,        5.8,    410.953,      64.290,      0.000,
    4,        8.3,    411.287,      69.952,      0.000,
    5,       10.8,    411.584,      73.223,      0.000,
    6,       13.3,    411.862,      75.154,      0.000,
    7,       15.8,    411.991,      76.089,      0.000,
    8,       18.3,    412.307,      76.758,      0.000,
    9,       20.8,    412.492,      76.957,      0.000,
   10,       23.3,    412.566,      77.094,      0.000,
   11,       25.8,    412.677,      77.245,      0.000,
   12,       28.3,    412.770,      77.305,      0.000,
   13,       30.8,    412.918,      77.294,      0.000,
   14,       33.3,    413.048,      77.206,      0.000,
   15,       35.8,    413.159,      77.315,      0.000,
   16,       38.3,    413.326,      77.304,      0.000,
   17,       40.8,    413.326,      77.132,      0.000,
   18,       43.3,    413.474,      77.020,      0.000,
   19,       45.8,    413.530,      77.069,      0.000,
   20,       48.3,    413.623,      76.913,      0.000,
   21,       50.8,    413.586,      76.898,      0.000,
   22,       53.3,    413.678,      76.772,      0.000,
   23,       55.8,    413.623,      76.694,      0.000,
   24,       58.3,    413.715,      76.706,      0.000,
   25,       60.8,    413.789,      76.666,      0.000,
   26,       63.3,    413.827,      76.577,      0.000,
   27,       65.8,    413.956,      76.679,      0.000,
   28,       68.3,    413.993,      76.423,      0.000,
   29,       70.8,    413.993,      76.371,      0.000,
   30,       73.3,    414.086,      76.300,      0.000,
   31,       75.8,    414.142,      76.297,      0.000,
