----,
DateTime:,      2022/12/07, 19:20:44, 1670469643,
PIF:,             15.94,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          10,    5, 
S/N Ratio:,  1279.62,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.301,      46.812,      0.000,
    2,        3.3,    410.709,      56.158,      0.000,
    3,        5.8,    411.065,      65.320,      0.000,
    4,        8.3,    411.421,      71.478,      0.000,
    5,       10.8,    411.684,      75.287,      0.000,
    6,       13.3,    411.928,      77.582,      0.000,
    7,       15.8,    412.172,      78.926,      0.000,
    8,       18.3,    412.322,      79.809,      0.000,
    9,       20.8,    412.490,      80.175,      0.000,
   10,       23.3,    412.565,      80.485,      0.000,
   11,       25.8,    412.697,      80.657,      0.000,
   12,       28.3,    412.847,      80.835,      0.000,
   13,       30.8,    413.015,      80.857,      0.000,
   14,       33.3,    413.240,      80.900,      0.000,
   15,       35.8,    413.297,      81.013,      0.000,
   16,       38.3,    413.484,      80.930,      0.000,
   17,       40.8,    413.522,      80.827,      0.000,
   18,       43.3,    413.578,      80.921,      0.000,
   19,       45.8,    413.653,      80.921,      0.000,
   20,       48.3,    413.597,      80.801,      0.000,
   21,       50.8,    413.672,      80.699,      0.000,
   22,       53.3,    413.747,      80.698,      0.000,
   23,       55.8,    413.747,      80.631,      0.000,
   24,       58.3,    413.859,      80.558,      0.000,
   25,       60.8,    413.859,      80.518,      0.000,
   26,       63.3,    413.897,      80.615,      0.000,
   27,       65.8,    413.934,      80.465,      0.000,
   28,       68.3,    414.047,      80.417,      0.000,
   29,       70.8,    414.159,      80.270,      0.000,
   30,       73.3,    414.047,      80.325,      0.000,
   31,       75.8,    414.178,      80.192,      0.000,
