----,
DateTime:,      2022/12/07, 19:26:10, 1670469969,
PIF:,             12.73,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          10,    5, 
S/N Ratio:,  1350.58,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.284,      56.022,      0.000,
    2,        3.3,    410.705,      67.563,      0.000,
    3,        5.8,    411.043,      78.878,      0.000,
    4,        8.3,    411.286,      86.250,      0.000,
    5,       10.8,    411.661,      90.784,      0.000,
    6,       13.3,    411.923,      93.296,      0.000,
    7,       15.8,    412.261,      94.937,      0.000,
    8,       18.3,    412.373,      95.719,      0.000,
    9,       20.8,    412.579,      96.374,      0.000,
   10,       23.3,    412.692,      96.471,      0.000,
   11,       25.8,    412.785,      96.879,      0.000,
   12,       28.3,    412.860,      96.829,      0.000,
   13,       30.8,    412.935,      97.019,      0.000,
   14,       33.3,    413.160,      96.822,      0.000,
   15,       35.8,    413.329,      96.962,      0.000,
   16,       38.3,    413.516,      96.764,      0.000,
   17,       40.8,    413.479,      96.822,      0.000,
   18,       43.3,    413.629,      96.532,      0.000,
   19,       45.8,    413.610,      96.731,      0.000,
   20,       48.3,    413.591,      96.542,      0.000,
   21,       50.8,    413.685,      96.514,      0.000,
   22,       53.3,    413.722,      96.271,      0.000,
   23,       55.8,    413.704,      96.413,      0.000,
   24,       58.3,    413.872,      96.218,      0.000,
   25,       60.8,    413.891,      96.122,      0.000,
   26,       63.3,    414.022,      96.057,      0.000,
   27,       65.8,    413.947,      96.035,      0.000,
   28,       68.3,    413.985,      95.873,      0.000,
   29,       70.8,    414.060,      95.791,      0.000,
   30,       73.3,    414.210,      95.896,      0.000,
   31,       75.8,    414.135,      95.729,      0.000,
