----,
DateTime:,      2022/12/08, 11:25:28, 1670527527,
PIF:,             10.84,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          10,    5, 
S/N Ratio:,  1371.99,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.289,      62.654,      0.000,
    2,        3.3,    410.690,      76.465,      0.000,
    3,        5.8,    411.061,      90.007,      0.000,
    4,        8.3,    411.377,      98.404,      0.000,
    5,       10.8,    411.618,     103.290,      0.000,
    6,       13.3,    411.896,     105.973,      0.000,
    7,       15.8,    412.230,     107.239,      0.000,
    8,       18.3,    412.360,     108.033,      0.000,
    9,       20.8,    412.527,     108.589,      0.000,
   10,       23.3,    412.601,     108.873,      0.000,
   11,       25.8,    412.805,     108.885,      0.000,
   12,       28.3,    412.879,     108.923,      0.000,
   13,       30.8,    413.046,     108.947,      0.000,
   14,       33.3,    413.121,     108.988,      0.000,
   15,       35.8,    413.306,     108.928,      0.000,
   16,       38.3,    413.492,     108.838,      0.000,
   17,       40.8,    413.473,     108.832,      0.000,
   18,       43.3,    413.547,     108.727,      0.000,
   19,       45.8,    413.640,     108.570,      0.000,
   20,       48.3,    413.658,     108.512,      0.000,
   21,       50.8,    413.677,     108.374,      0.000,
   22,       53.3,    413.677,     108.200,      0.000,
   23,       55.8,    413.714,     108.234,      0.000,
   24,       58.3,    413.844,     108.222,      0.000,
   25,       60.8,    413.918,     108.077,      0.000,
   26,       63.3,    413.955,     107.865,      0.000,
   27,       65.8,    413.955,     107.836,      0.000,
   28,       68.3,    414.048,     107.762,      0.000,
   29,       70.8,    414.085,     107.823,      0.000,
   30,       73.3,    414.104,     107.624,      0.000,
   31,       75.8,    414.122,     107.548,      0.000,
