----,
DateTime:,      2022/12/08, 03:15:37, 1670498136,
PIF:,              8.24,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          10,    5, 
S/N Ratio:,  1736.34,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.183,      81.426,      0.000,
    2,        3.3,    410.662,      99.210,      0.000,
    3,        5.8,    410.959,     116.653,      0.000,
    4,        8.3,    411.385,     127.388,      0.000,
    5,       10.8,    411.682,     133.260,      0.000,
    6,       13.3,    411.979,     136.565,      0.000,
    7,       15.8,    412.183,     137.707,      0.000,
    8,       18.3,    412.350,     138.572,      0.000,
    9,       20.8,    412.573,     138.975,      0.000,
   10,       23.3,    412.592,     139.252,      0.000,
   11,       25.8,    412.703,     139.265,      0.000,
   12,       28.3,    412.814,     139.450,      0.000,
   13,       30.8,    413.037,     139.335,      0.000,
   14,       33.3,    413.148,     139.299,      0.000,
   15,       35.8,    413.315,     139.026,      0.000,
   16,       38.3,    413.427,     139.033,      0.000,
   17,       40.8,    413.482,     138.820,      0.000,
   18,       43.3,    413.594,     138.730,      0.000,
   19,       45.8,    413.501,     138.620,      0.000,
   20,       48.3,    413.557,     138.312,      0.000,
   21,       50.8,    413.649,     138.290,      0.000,
   22,       53.3,    413.816,     137.972,      0.000,
   23,       55.8,    413.779,     137.831,      0.000,
   24,       58.3,    413.854,     137.822,      0.000,
   25,       60.8,    413.909,     137.705,      0.000,
   26,       63.3,    413.946,     137.560,      0.000,
   27,       65.8,    413.946,     137.485,      0.000,
   28,       68.3,    414.058,     137.161,      0.000,
   29,       70.8,    414.002,     137.086,      0.000,
   30,       73.3,    414.132,     136.948,      0.000,
   31,       75.8,    414.169,     136.925,      0.000,
