----,
DateTime:,      2022/12/08, 01:49:32, 1670492971,
PIF:,             10.47,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          10,    5, 
S/N Ratio:,  1865.41,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.121,      81.624,      0.000,
    2,        3.3,    410.685,      98.968,      0.000,
    3,        5.8,    411.079,     115.968,      0.000,
    4,        8.3,    411.323,     126.204,      0.000,
    5,       10.8,    411.605,     132.182,      0.000,
    6,       13.3,    411.961,     135.148,      0.000,
    7,       15.8,    412.187,     136.605,      0.000,
    8,       18.3,    412.412,     137.297,      0.000,
    9,       20.8,    412.543,     137.737,      0.000,
   10,       23.3,    412.618,     138.038,      0.000,
   11,       25.8,    412.675,     138.205,      0.000,
   12,       28.3,    412.862,     138.331,      0.000,
   13,       30.8,    413.050,     138.175,      0.000,
   14,       33.3,    413.200,     138.137,      0.000,
   15,       35.8,    413.406,     138.020,      0.000,
   16,       38.3,    413.444,     137.988,      0.000,
   17,       40.8,    413.575,     137.695,      0.000,
   18,       43.3,    413.594,     137.721,      0.000,
   19,       45.8,    413.594,     137.494,      0.000,
   20,       48.3,    413.707,     137.281,      0.000,
   21,       50.8,    413.613,     137.156,      0.000,
   22,       53.3,    413.782,     137.124,      0.000,
   23,       55.8,    413.819,     136.804,      0.000,
   24,       58.3,    413.951,     136.753,      0.000,
   25,       60.8,    414.026,     136.668,      0.000,
   26,       63.3,    413.970,     136.499,      0.000,
   27,       65.8,    414.082,     136.502,      0.000,
   28,       68.3,    414.063,     136.259,      0.000,
   29,       70.8,    414.026,     136.141,      0.000,
   30,       73.3,    414.063,     136.039,      0.000,
   31,       75.8,    414.157,     135.970,      0.000,
