----,
DateTime:,      2022/12/08, 09:15:15, 1670519714,
PIF:,             10.01,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          10,    5, 
S/N Ratio:,  1531.15,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.331,      67.238,      0.000,
    2,        3.3,    410.626,      81.829,      0.000,
    3,        5.8,    410.978,      96.140,      0.000,
    4,        8.3,    411.238,     104.441,      0.000,
    5,       10.8,    411.647,     109.272,      0.000,
    6,       13.3,    411.869,     111.700,      0.000,
    7,       15.8,    412.055,     113.355,      0.000,
    8,       18.3,    412.389,     113.975,      0.000,
    9,       20.8,    412.370,     114.740,      0.000,
   10,       23.3,    412.649,     114.867,      0.000,
   11,       25.8,    412.667,     115.207,      0.000,
   12,       28.3,    412.816,     115.250,      0.000,
   13,       30.8,    412.983,     115.301,      0.000,
   14,       33.3,    413.261,     115.226,      0.000,
   15,       35.8,    413.224,     115.382,      0.000,
   16,       38.3,    413.280,     115.126,      0.000,
   17,       40.8,    413.429,     115.198,      0.000,
   18,       43.3,    413.484,     114.980,      0.000,
   19,       45.8,    413.447,     115.015,      0.000,
   20,       48.3,    413.596,     114.873,      0.000,
   21,       50.8,    413.614,     114.704,      0.000,
   22,       53.3,    413.651,     114.683,      0.000,
   23,       55.8,    413.651,     114.605,      0.000,
   24,       58.3,    413.763,     114.589,      0.000,
   25,       60.8,    413.800,     114.366,      0.000,
   26,       63.3,    413.948,     114.441,      0.000,
   27,       65.8,    413.855,     114.241,      0.000,
   28,       68.3,    413.948,     114.361,      0.000,
   29,       70.8,    413.967,     114.080,      0.000,
   30,       73.3,    414.115,     114.131,      0.000,
   31,       75.8,    414.060,     113.941,      0.000,
