----,
DateTime:,      2022/12/07, 15:27:02, 1670455621,
PIF:,             14.17,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          10,    5, 
S/N Ratio:,  1120.98,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.318,      42.717,      0.000,
    2,        3.3,    410.657,      49.882,      0.000,
    3,        5.8,    410.938,      56.911,      0.000,
    4,        8.3,    411.237,      61.586,      0.000,
    5,       10.8,    411.499,      64.674,      0.000,
    6,       13.3,    411.817,      66.620,      0.000,
    7,       15.8,    412.023,      67.661,      0.000,
    8,       18.3,    412.267,      68.381,      0.000,
    9,       20.8,    412.529,      68.890,      0.000,
   10,       23.3,    412.566,      69.063,      0.000,
   11,       25.8,    412.697,      69.316,      0.000,
   12,       28.3,    412.791,      69.425,      0.000,
   13,       30.8,    412.866,      69.538,      0.000,
   14,       33.3,    412.978,      69.596,      0.000,
   15,       35.8,    413.240,      69.619,      0.000,
   16,       38.3,    413.334,      69.581,      0.000,
   17,       40.8,    413.484,      69.509,      0.000,
   18,       43.3,    413.465,      69.473,      0.000,
   19,       45.8,    413.502,      69.559,      0.000,
   20,       48.3,    413.521,      69.424,      0.000,
   21,       50.8,    413.540,      69.409,      0.000,
   22,       53.3,    413.596,      69.398,      0.000,
   23,       55.8,    413.615,      69.417,      0.000,
   24,       58.3,    413.802,      69.295,      0.000,
   25,       60.8,    413.839,      69.298,      0.000,
   26,       63.3,    413.802,      69.202,      0.000,
   27,       65.8,    413.877,      69.292,      0.000,
   28,       68.3,    413.989,      69.121,      0.000,
   29,       70.8,    414.027,      69.086,      0.000,
   30,       73.3,    413.971,      69.171,      0.000,
   31,       75.8,    414.027,      69.071,      0.000,
