cp_corr1,cp_corr2,cp_corr3,cp_corr4,cp_corr5,cp_corr6,cp_corr7,cp_corr8,cp_corr9,cp_corr10,cp_corr11,cp_corr12,cp_corr13,cp_corr14,cp_corr15,cp_corr16,cp_corr17,cp_corr18,cp_corr19,cp_corr20,cp_corr21,cp_corr22,cp_corr23,cp_corr24,cp_corr25,cp_corr26,cp_corr27,cp_corr28,cp_corr29,cp_corr30,cp_corr31,cp_corr32,cp_corr33,cp_corr34,cp_corr35,cp_corr36,cp_corr37,cp_corr38,cp_corr39,cp_corr40,cp_corr41,cp_corr42,cp_corr43,cp_corr44,cp_corr45,cp_corr46,cp_corr47,cp_corr48,cp_corr49,cp_corr50,cp_corr51,cp_corr52,cp_corr53,cp_corr54,cp_corr55,cp_corr56,cp_corr57,cp_corr58,cp_corr59,cp_corr60,cp_corr61,cp_corr62,cp_corr63,cp_corr64,cp_corr65,cp_corr66,cp_corr67,cp_corr68,cp_corr69,cp_corr70,cp_corr71,cp_corr72,cp_corr73,cp_corr74,cp_corr75,cp_corr76,cp_corr77,cp_corr78,cp_corr79,cp_corr80
1.60806239033869,1.59157138367202,1.57395892,1.55909700175134,1.54789775666667,1.53554625,1.52565202666667,1.51828736333333,1.51093648,1.50362071333333,1.48648867666667,1.46109704666667,1.43191798,1.40150036,1.37534234333333,1.34968484,1.32447351666667,1.30230937,1.28555126333333,1.27651501333333,1.27027292666667,1.25569193333333,1.22859274,1.19146654700535,1.14951559700535,1.10845251033869,1.07292058700535,1.04358217333333,1.02057350333333,1.00118845,0.98359138,0.965943323333333,0.946786926666667,0.92781734,0.908604186666667,0.89141625,0.876172620338687,0.858907740508031,0.842525681016061,0.827239083659567,0.81404840181733,0.801034998946578,0.788652240053537,0.776816383386871,0.765450456381517,0.7541232192184,0.744157074043703,0.734221197016061,0.724602485807495,0.715148348033869,0.705697396666667,0.69555149,0.68594366,0.67811199367202,0.673299267558834,0.673132910677374,0.676726007005354,0.68366152,0.69002505632798,0.692520009661313,0.688278642011581,0.676107536666667,0.65911059166044,0.641151422292365,0.624773090313779,0.612742775418993,0.604055016377151,0.598600690317502,0.59700226882204,0.596524512365801,0.598418776756279,0.601609666016636,0.603062954690518,0.604336763670091,0.604377216119345,0.602218783761442,0.597370437734336,0.589959280187956,0.582649480382207,0.573723949820639
1.54522046059934,1.52501217393267,1.51268482666667,1.4972077443165,1.48518913,1.47475544833333,1.46586868666667,1.45912631833333,1.45374504166667,1.446221155,1.43174858833333,1.407660515,1.37983812666667,1.35238741333333,1.326820745,1.30280785666667,1.27944102166667,1.25895577,1.244845555,1.2373681,1.23214058166667,1.21880561666667,1.1915814,1.15563706559934,1.11448748559934,1.07448595059934,1.039946492266,1.01112623,0.988816346666667,0.97000986,0.952568336666667,0.935763495,0.917793051666667,0.899408958333333,0.881682990066667,0.86544235,0.850709948932669,0.834865225899004,0.818903365131341,0.804664418936745,0.792619148639115,0.780419233214221,0.768843735993358,0.757509542660024,0.746808663727355,0.736045459092316,0.726726790859979,0.717327234798007,0.708130113505737,0.699564624059934,0.690607371666667,0.6811412,0.672002765,0.664630390599336,0.660378222822237,0.660149214532005,0.664137918932669,0.671049766666667,0.677630744400664,0.680322794400664,0.676559043930631,0.665034268333333,0.649104145002038,0.631635783210145,0.616000012274154,0.604503437922705,0.596026863400891,0.59116104661715,0.589488331588315,0.58935758621875,0.591350477347524,0.594229964502566,0.596252821440066,0.597176240982261,0.597238231162817,0.595029208692995,0.590139896507624,0.58337815368131,0.576733938972826,0.568044812080465
2.0817058655225,2.05949191885583,2.04086947,2.02382997888063,2.00649934666667,1.995644115,1.98322664333333,1.97389073,1.96632487,1.95550564,1.93814599166667,1.91150193333333,1.87998533,1.84939434666667,1.81972189936667,1.79108058166667,1.76342085166667,1.73915459333333,1.72165037443333,1.71196404666667,1.70420549,1.68843079,1.6574524,1.61597072885583,1.5693483605225,1.52292680805583,1.4832305199225,1.44975961333333,1.42317142666667,1.401004115,1.38015910666667,1.36000925883333,1.33955704166667,1.31752414166667,1.29657185836667,1.27828801833333,1.26091162218917,1.24231554828375,1.22370920490083,1.20690654072691,1.1925775339012,1.17885767571241,1.16515826355832,1.15200686522499,1.13917493803582,1.1267722760057,1.11518990772195,1.10394583323416,1.09339109306483,1.08299441855225,1.07224389,1.061172295,1.05001614333333,1.04109957218917,1.03564506027879,1.034353596045,1.03800973385583,1.04462341,1.05119344614417,1.05398559114417,1.04903289458696,1.03635699666667,1.01829782426887,0.998931015507995,0.981806517597991,0.969210415026651,0.959648751992684,0.954515501973965,0.952478939423202,0.952646769280521,0.955334427944087,0.958675956254486,0.960975573131639,0.962062465521002,0.962617702327993,0.960220399393196,0.953569119924323,0.946501112974454,0.937922483660211,0.927985838484806
2.24438577798943,2.22190976465609,2.1977898309,2.17303995574736,2.15610359833333,2.13582072666667,2.11840137166667,2.10576984166667,2.09174792,2.07854540166667,2.05640408333333,2.02262169,1.98822042,1.95131718166667,1.91741004051667,1.884273775,1.850537215,1.81983558833333,1.79728983388333,1.78231756666667,1.77102749333333,1.75061340166667,1.71441590666667,1.66926803132276,1.61660447465609,1.56432765342276,1.51849819602276,1.47886399666667,1.4477255,1.42015510166667,1.394820245,1.37041872858333,1.34507612833333,1.319454255,1.294553495,1.27150171666667,1.25176832965609,1.22986177281747,1.20817433896828,1.18899303864819,1.17145423498286,1.15456124800801,1.13763712156093,1.12119908656093,1.10545438690484,1.08956460591408,1.07504418976327,1.06063201896828,1.04707227375186,1.03378819463228,1.02070379166667,1.006833285,0.993787965,0.98260833132276,0.974252038932554,0.971359734312186,0.97275429632276,0.977133643333333,0.98205904367724,0.982984050343907,0.976103001826712,0.962376018333333,0.942422754496048,0.922177532349246,0.904002959306952,0.889816031164155,0.880005400998876,0.8742320143696,0.872132434595637,0.87244865497671,0.875194217831349,0.879929316812976,0.882341832733727,0.883160419526153,0.884305669028875,0.88127272822865,0.873648195299269,0.86497477247462,0.854366522651807,0.841814779940071
2.54872650331402,2.52001835198069,2.48624712545,2.4628265288285,2.434026435,2.411742795,2.39197220166667,2.37233934166667,2.355662835,2.33904181666667,2.31192118666667,2.27861376166667,2.2373507,2.19850963333333,2.16013914333333,2.12116894,2.08305122333333,2.04853548166667,2.02139002333333,2.00336523,1.98854393333333,1.96543858666667,1.92735762833333,1.87738470031402,1.81986457698069,1.76247070198069,1.71145191758069,1.668153625,1.63164232666667,1.600447,1.57193598666667,1.54397479,1.51566457666667,1.486841885,1.45853126,1.433682215,1.41038047864735,1.38567696797103,1.36146759094206,1.3386164430387,1.31945816091069,1.30020869889864,1.28149937480686,1.2626532781402,1.24451842449284,1.22584094964016,1.20892622666913,1.19226946427539,1.17643643555629,1.16104714686474,1.14564208666667,1.130093275,1.11471107833333,1.10162227531402,1.09211523660147,1.08692545896137,1.08679162698069,1.09075835166667,1.09464477301931,1.09547087801931,1.08848976978501,1.07271516166667,1.05224686886234,1.03021468950729,1.01058598743004,0.996256623357646,0.984614203707964,0.979195178568938,0.977385819478732,0.977272371333946,0.98164197147421,0.986183064469551,0.989057698469688,0.991423593409417,0.99082196163173,0.988157797706656,0.979581443844318,0.968357916184843,0.958203100059167,0.943206128947943
2.83912212975443,2.80377968408776,2.77036771666667,2.73945063227194,2.712067725,2.68581042333333,2.65952407166667,2.63851014833333,2.62075072166667,2.601069265,2.57073557166667,2.53367829,2.49086795866667,2.44716216,2.405347855,2.363844835,2.321796625,2.28372806833333,2.25218269333333,2.23138809,2.21499755666667,2.18994323833333,2.14883933666667,2.09678792908776,2.03491702575443,1.97283890908776,1.91770216522109,1.86907436086667,1.829271575,1.794950405,1.76220678833333,1.73189448166667,1.70069215666667,1.66872303,1.63796731393333,1.60952559666667,1.58412278742109,1.55748139363164,1.53044880059661,1.50543844453002,1.48352362340727,1.46176280296351,1.43991819754426,1.41881908254426,1.39793154678984,1.37730356939149,1.35800590089319,1.33914441726328,1.32123686272286,1.30385556924211,1.28688786666667,1.26919544166667,1.25189984496667,1.23740822908776,1.22538693832814,1.21916442984219,1.21800176408776,1.22046847833333,1.22400217924557,1.22379031257891,1.21614352879996,1.200303915,1.17832927105446,1.15544295695458,1.13454443663895,1.11810072540416,1.10631965916763,1.09958968625227,1.09685855681947,1.09744587601654,1.10067521793302,1.10602056863548,1.10874710904656,1.10947056082774,1.10955185776846,1.10559638760198,1.09637993154752,1.08459891944379,1.07067562473647,1.0548804335939
2.9860793064888,2.95335189982213,2.91631911666667,2.8852868891222,2.85456611,2.82504698166667,2.80144274,2.779377875,2.75912798166667,2.7388056,2.70895287666667,2.66919446,2.62260091433333,2.57603799666667,2.53109403333333,2.48574558,2.44115117333333,2.40056275,2.36773341666667,2.34593377833333,2.32854948,2.30194866,2.25912015333333,2.20212661315547,2.1361962164888,2.06913820482213,2.0090180714888,1.95738607793333,1.91478464333333,1.87778236666667,1.843564205,1.81062426166667,1.77749137,1.74355956,1.71029566363333,1.68033224833333,1.65324773815547,1.62401902806653,1.5951254194664,1.56806034912846,1.54505555422055,1.5215935237359,1.49862156822134,1.47628630655468,1.45388093006588,1.43156591710165,1.41105576993511,1.39084699279974,1.37167456975099,1.35287156998221,1.33462709666667,1.31560204166667,1.29738831415,1.2812160864888,1.26918207553986,1.26241284131094,1.2613106614888,1.26498509666667,1.26923006184453,1.2697228635112,1.26217147471897,1.24458225166667,1.22113146215316,1.19625419747958,1.17311498510145,1.15578362715415,1.14307571827569,1.13591249403142,1.13373530484915,1.13391970895455,1.13865796261529,1.14462868450264,1.14779149704809,1.14995126745817,1.15014858082181,1.14594100747695,1.13561886532379,1.12239817214427,1.10879171092603,1.09107902548815
2.69285415394565,2.66105528727899,2.62779424166667,2.59678691765308,2.56673322333333,2.54085326333333,2.51865290333333,2.49739694833333,2.47956102,2.46118635666667,2.43326476833333,2.39507903333333,2.35046713,2.30597330333333,2.264397805,2.22269464,2.18092796333333,2.14350452333333,2.11244806,2.09230120833333,2.07699567333333,2.053874605,2.01632601166667,1.96529125394565,1.90512435394565,1.84381162061232,1.78852455727899,1.74086067333333,1.70167156666667,1.66746070333333,1.63652599666667,1.60623555833333,1.57601019166667,1.54530817,1.51544488666667,1.488100825,1.46357432227899,1.43658160905182,1.40947692183696,1.38490253866704,1.36296411905491,1.34133887066053,1.32006451278988,1.29966478278988,1.27906948717756,1.25874087284404,1.23978377692556,1.2214206301703,1.20382756679058,1.1867066727279,1.16967070833333,1.15241384666667,1.13532728166667,1.12083916394565,1.11008485584366,1.10450690722464,1.10402456827899,1.108379335,1.11295218772101,1.11414448938768,1.10693013991829,1.090556405,1.06769988402736,1.04373671093914,1.0216817800551,1.00519799813048,0.99275122537597,0.985843808397194,0.983440832874404,0.983652317358501,0.987411701706735,0.993069489089028,0.995562613872399,0.997267955233843,0.997262189533868,0.993474701609062,0.983766065915035,0.972097255349984,0.95911706121337,0.943625457505006
2.69227402454875,2.66040274454875,2.63125075666667,2.60580504030385,2.58034440666667,2.56147518666667,2.54198544333333,2.52783303333333,2.51292559666667,2.49760154333333,2.47308236666667,2.43448425666667,2.38956792,2.34658885,2.30339441333333,2.26455291333333,2.22357260666667,2.18710989333333,2.16123152333333,2.14407041333333,2.13114918666667,2.10803129,2.06442801666667,2.00968784121542,1.94515831121542,1.88048710788208,1.82539353121542,1.77793723,1.74020924666667,1.70853297,1.67867567333333,1.65014621,1.61978576666667,1.58821895666667,1.55847638333333,1.53057413666667,1.50556093121542,1.47901843155646,1.45191973697958,1.42783386562221,1.4060241917179,1.38540668524079,1.36494399882083,1.34521486882083,1.32604820760542,1.30693298996098,1.28939480147119,1.27242927697958,1.25592808116825,1.23998402745488,1.22399424666667,1.20729538333333,1.19127147006667,1.17807568454875,1.1683851546721,1.16535710543083,1.16792401921542,1.17480646666667,1.18232417211792,1.18468323211792,1.17807394084535,1.16114983666667,1.1364463537034,1.11091794450067,1.08744975269567,1.06927835778,1.05694087219948,1.049095324477,1.04600856597538,1.04658225947738,1.04930278268458,1.05501664728771,1.05821127939379,1.05875340367494,1.05986975619011,1.05579376529667,1.04622429492661,1.03574139284771,1.0231395653085,1.00746752133121
2.4018500844266,2.37289311775993,2.34895731333333,2.32784191443998,2.30729673666667,2.29248711333333,2.27819639333333,2.26550164666667,2.25727937333333,2.24396133333333,2.22123346333333,2.18530826333333,2.14094634666667,2.09952619666667,2.05983198333333,2.02134592666667,1.98495038333333,1.95252775,1.92862954666667,1.91557939666667,1.90533422666667,1.88520034,1.84519295666667,1.79096261109327,1.7292499944266,1.66853298109327,1.6160229444266,1.57287941,1.53860454666667,1.51033038666667,1.48384841666667,1.45763193333333,1.42981248,1.4010403814,1.37236665,1.34706239,1.3237872544266,1.29887497947323,1.27397527994646,1.250915397857,1.23180213544224,1.21245199651141,1.19404608093266,1.17623098426599,1.15885185650606,1.14221676099422,1.12681198102099,1.11168574661313,1.09731151219724,1.08286471444266,1.06869713666667,1.05364994666667,1.03916883003333,1.02728165775993,1.01981528997056,1.01918319218653,1.0241852244266,1.03350972333333,1.0431488755734,1.04699064224007,1.0408624944614,1.02391081333333,0.999063479965202,0.973123469914342,0.949765114287405,0.931831774158919,0.919250328465062,0.912027088275009,0.909155319148777,0.909011152225138,0.912550516367996,0.91758064383348,0.920599893587214,0.922303645599754,0.922901817657799,0.919622278684145,0.911295678718943,0.900795488817985,0.889853934503811,0.875702686931255
