sumspec1,sumspec2,sumspec3,sumspec4,sumspec5,sumspec6,sumspec7,sumspec8,sumspec9,sumspec10,sumspec11,sumspec12,sumspec13,sumspec14,sumspec15,sumspec16,sumspec17,sumspec18,sumspec19,sumspec20,sumspec21,sumspec22,sumspec23,sumspec24,sumspec25,sumspec26,sumspec27,sumspec28,sumspec29,sumspec30,sumspec31,sumspec32,sumspec33,sumspec34,sumspec35,sumspec36,sumspec37,sumspec38,sumspec39,sumspec40,sumspec41,sumspec42,sumspec43,sumspec44,sumspec45,sumspec46,sumspec47,sumspec48,sumspec49,sumspec50,sumspec51,sumspec52,sumspec53,sumspec54,sumspec55,sumspec56,sumspec57,sumspec58,sumspec59,sumspec60,sumspec61,sumspec62,sumspec63,sumspec64,sumspec65,sumspec66,sumspec67,sumspec68,sumspec69,sumspec70,sumspec71,sumspec72,sumspec73,sumspec74,sumspec75,sumspec76,sumspec77,sumspec78,sumspec79,sumspec80,sumspec81,sumspec82,sumspec83
0.0263820829994837,0.0289542911518323,0.0301348473440565,0.0306586355206617,0.0312309056853823,0.0323305980812114,0.034135778050495,0.0354280869135742,0.035697494703536,0.0347275459294099,0.0325337426601685,0.0297953573716483,0.0269226829267377,0.0244363181065512,0.0221195771507264,0.0200617204828056,0.0196431841773899,0.018709022369255,0.0181475481259235,0.0179339690932437,0.0176040330788425,0.0169572972421465,0.0158902982631738,0.0146692488688933,0.0135458799369454,0.0125943460977945,0.0117440101887988,0.0108921749938521,0.00985830418422015,0.00940194067187758,0.0088411493691252,0.00785394315248326,0.00706128448094978,0.00628351359075866,0.00554498665881616,0.0046759465234167,0.0039450458913641,0.00345525078886986,0.00316665633785457,0.0030072530393951,0.00293684621454213,0.00290364515395472,0.00293853270299885,0.00311810753700916,0.00349048765332248,0.00403428772887409,0.00459351477911324,0.00499183537171212,0.00521203568261906,0.00531160359427918,0.00535000447574336,0.00529914585399736,0.00517516117294521,0.00523956687126201,0.00603662047256088,0.00819064903366943,0.011931110570694,0.0126838767774775,0.0174417494348322,0.0233771314397012,0.0262088431991467,0.0248893346748122,0.0199122507236838,0.0134978869789384,0.00806412281416011,0.00414722821244371,0.00183441379441809,0.000679079299091789,0.000234999820620947,7.34085062500523e-05,1.9400963363533e-05,4.28994568498493e-06,1.0774022475615e-06,-2.99818465818164e-07,-4.16228838502303e-06,-1.3158557627882e-05,-3.05416278515257e-05,-6.05514012230345e-05,-0.000106085279250736,-0.000170473226947923,-0.00025376689694819,-0.000344513036692397,-0.000464555404940929
0.0278035718018501,0.0305367481835512,0.0318243316919072,0.0324460473706553,0.0331725573145692,0.0344999690217064,0.0366126202914547,0.0381316157161346,0.0385256524608532,0.0375575052300999,0.0352835642734128,0.0324566505033998,0.0295294709556247,0.0270101577401501,0.0246449397713389,0.0224852192315797,0.0220286891424313,0.020947940018333,0.0201419464004991,0.0196746599238615,0.0190941821413063,0.0182468711601747,0.0170014746333247,0.0156378752538193,0.014400571044095,0.0133476646156169,0.0123854967926828,0.0114002725169767,0.0101861629057759,0.0096438537348135,0.00897153293558993,0.00777418175216954,0.00681992864855538,0.00594773544665176,0.00521305253242124,0.00443585279722838,0.00383665460540135,0.00347114204406837,0.00328415689392935,0.00320077906019291,0.00316092856964038,0.00311866475123566,0.00309855108880787,0.00318762748975892,0.003447342605545,0.00387891258308967,0.00437539808823809,0.00481499211647492,0.00521438347580799,0.0055756808747375,0.00587806230609442,0.00593736448151571,0.00562704039756427,0.00525243082269312,0.00550245502083087,0.00747753426021581,0.0117374123664121,0.0126468547215608,0.0186079068545172,0.0264375058947336,0.0305636947869787,0.0295455145065526,0.0238766564900373,0.0162800235086739,0.00975890371143551,0.00502961206366956,0.00222783538402922,0.000825506043577685,0.000285843283458131,8.93276500613167e-05,2.36153666650566e-05,5.22300659963316e-06,1.31191931512634e-06,-3.64672268384931e-07,-5.06542415223762e-06,-1.6014178224771e-05,-3.71702726885339e-05,-7.36941704011004e-05,-0.00012911244814509,-0.00020747813031901,-0.000308854223769517,-0.000419301071275537,-0.000565404699746631
0.0357593221986667,0.0392897100317832,0.0409753158539558,0.041823040799846,0.0428447657512205,0.0446776013854177,0.0475710080866457,0.0496916143191743,0.0503792983446593,0.0493105831542002,0.0466042989825274,0.0431982531100748,0.0396492986977046,0.0365700949699423,0.0336620812507754,0.031002524395628,0.0304410406561817,0.0291132230111038,0.0281113599808104,0.027477802247717,0.0265981003753331,0.0252604081438282,0.0232358693334021,0.0209178131768964,0.018673456121194,0.0166311687618761,0.0148299082165956,0.0133004124784454,0.0117021945862426,0.0110394902479681,0.0102437996535953,0.00887472933313675,0.00781073482516833,0.00684066932774991,0.00600989823712593,0.00511304061735572,0.0044096095703258,0.00397290090106971,0.00374318205124245,0.00363503065244931,0.00358218985431678,0.0035298788106368,0.0035041783278857,0.00360286259489256,0.00389471750518137,0.00438125046319722,0.00494261945885805,0.00544262969378072,0.00590167676906601,0.00632125728619698,0.00667783386264143,0.00676212152701184,0.00643451330854859,0.00603600324443436,0.00634003985960328,0.00856068942637057,0.0133059156505287,0.0143164001430458,0.0209284428783115,0.0295893904447988,0.0341260612043114,0.0329453440925426,0.0266044886370644,0.0181322723937775,0.0108665875947025,0.00559963219972422,0.0024800722953783,0.000918907501384017,0.000318171181950212,9.94273644257395e-05,2.62848355922439e-05,5.8133192332569e-06,1.46017999617722e-06,-4.05916533489743e-07,-5.63809869256398e-06,-1.78246332685982e-05,-4.13724440652319e-05,-8.20253665547094e-05,-0.000143708637255654,-0.000230933456059621,-0.000343769941401427,-0.000466702581180231,-0.000629322894356304
0.0422293367137574,0.0463226715668102,0.0481668292508423,0.0489347392825835,0.049735301922067,0.0513659631293601,0.0541811549632454,0.0563563322624738,0.0571673437565512,0.0562447882960373,0.0537216147922738,0.0504395434807466,0.0468255885935055,0.0434970863662797,0.0402227440387027,0.0371528071672099,0.0364978859256332,0.0349410245388727,0.0337570438777826,0.0329986223660515,0.0319353420005138,0.0303148219124083,0.0278588008831866,0.0250406193423595,0.0223052836919183,0.0198163860956416,0.0176469983134409,0.0158543717388844,0.0140337838034535,0.0132923743277457,0.0124118284657649,0.0109196474836594,0.00976979409696913,0.00869560733621313,0.00772676469052501,0.00663684807059106,0.00576729928285145,0.00522925283967264,0.0049521689239009,0.00482649040097108,0.00476130508603541,0.00468505737830526,0.00462757473286895,0.00471879872182316,0.00504966198581553,0.0056204602073689,0.0062691382590912,0.0068026440305937,0.00721912208221275,0.00754693198473591,0.00778700130194665,0.00775569159460208,0.00732076808920025,0.00687171099565512,0.00721605268099775,0.00960772077536841,0.0146438122941043,0.0157109972154754,0.0226696232727071,0.0317320448024213,0.0364171202098547,0.0350598564289133,0.0282683182566533,0.0192491512095985,0.0115300796045196,0.00593960802132308,0.00263009096616208,0.00097435198155815,0.000337338318746618,0.00010541048706621,2.78652741675382e-05,6.1626511218067e-06,1.54789219916007e-06,-4.30371988973906e-07,-5.97728450615801e-06,-1.88968729766111e-05,-4.38610915588475e-05,-8.69592189164933e-05,-0.000152352544326624,-0.000244823567110993,-0.000364446597980801,-0.000494772943340976,-0.000667173875455483
0.0606936569223264,0.0665769528851253,0.0692280129531024,0.0703330932333786,0.0714879479932616,0.0738424203742632,0.0779164172632873,0.0810869157276884,0.0823184879769226,0.0810566417322514,0.0774619337499395,0.0726634215280558,0.0672361985400558,0.0621641778705291,0.0571760530207368,0.0525758378067833,0.0516191304118963,0.0494340669760044,0.0479917994378347,0.0472464223045725,0.0460645443991542,0.0439862343790496,0.040650254196034,0.0367507826565142,0.0329631368698374,0.0295377174788949,0.0265472191617764,0.0240240802305969,0.0214035140006809,0.0203254685846563,0.0190405343153131,0.0168561291266247,0.0151627995431731,0.013552509135752,0.0120620310697006,0.0103502401122454,0.00896284937254184,0.00808918423186781,0.00762500003940384,0.00739875088937063,0.0072723293832586,0.00712485849322295,0.00698579941005502,0.00705008438427902,0.00745377959140022,0.00820141991181805,0.00906258191841545,0.00975399373924111,0.0102580886498724,0.0106280543814341,0.0108809666619387,0.0107995123704561,0.0102349273089605,0.00972232375435304,0.0103520481590151,0.0137443813999885,0.0206365721068726,0.0220836901158694,0.0314663658881295,0.0435868497386207,0.0497537866288147,0.0477522214758436,0.0384353514565731,0.0261461561538648,0.0156523591435779,0.00806020300528833,0.00356824760587508,0.00132168957921262,0.000457546050846534,0.000142962595791491,3.77902220604678e-05,8.35732143098452e-06,2.09908453334843e-06,-5.83735192758271e-07,-8.10653029091997e-06,-2.56282444115854e-05,-5.94849529378259e-05,-0.000117934915807375,-0.000206621633785784,-0.000332031099787986,-0.000494264055709111,-0.000671012752996373,-0.000904822921928571
0.0498318327342978,0.0546725596762581,0.0568690318525495,0.0578077603930554,0.0588099284817807,0.0608118757598088,0.0642275308721878,0.0668554790426603,0.0678316114209459,0.0667026320477714,0.0635942411912397,0.0594877612067446,0.0549016371510121,0.0506667072459079,0.0465330686047386,0.0427370423570901,0.0419489514423435,0.0401513704371373,0.0389740910370637,0.0383911205548416,0.0374976625907346,0.0359331321491973,0.0334491939749338,0.0306117933015897,0.0279523239835481,0.0256439496601105,0.0236259926528482,0.0217782436082933,0.0196957151379232,0.0188075213778123,0.0177342226561288,0.0158844996641066,0.0144235677757807,0.0129785029827117,0.0115723007243574,0.00989547415279104,0.00849620941823813,0.00758550934615488,0.00707569298584828,0.00680677633352381,0.00666235910864303,0.00652272817599838,0.00641570559110899,0.00651644668013145,0.00694410581004939,0.00769295828837392,0.00852865851081924,0.00916623729864848,0.00957541943973925,0.0098178493240412,0.00991606262316418,0.00968293582821193,0.00894735585181722,0.00821933325542074,0.00846073381127493,0.0112713814078413,0.0174278037373582,0.018744072124467,0.0273716925544864,0.0386893270630437,0.0446214049047758,0.0430788777966329,0.0347884945243252,0.0237104441686726,0.0142096926503799,0.00732240333606379,0.00324309918480606,0.00120162478716051,0.000416062596260078,0.000130018238528213,3.43719361470799e-05,7.60191808077943e-06,1.90943809110135e-06,-5.3080441567903e-07,-7.37277790460017e-06,-2.33087571911926e-05,-5.4101550632951e-05,-0.000107262207507787,-0.000187923647688544,-0.000301985038442172,-0.000449538072225998,-0.000610293559158457,-0.000822947480035997
0.0407508890710018,0.0447249544663458,0.0465509831211211,0.0473659714013023,0.0482672920586473,0.0500100217115824,0.0529159651211797,0.0551133912832296,0.055876642816393,0.0548329543620825,0.0520710635775994,0.0484566841146411,0.0444732028661564,0.0408514730642184,0.0373589497507978,0.0341849687933184,0.0335314657998773,0.0320566526395722,0.031131302925705,0.0307210912010073,0.0300806184945845,0.0289021819149406,0.0270021315584415,0.0248353767559079,0.0228280984483333,0.021109992977387,0.0195882411534116,0.0181192131469206,0.01638777389395,0.015633622569207,0.0147130908772903,0.0131083083117806,0.0118363641898499,0.0106040196180122,0.00944655819789588,0.00810626611506597,0.00701479367593195,0.00632435406183878,0.00595427417705564,0.00576874478261648,0.00565848085747231,0.00552352674275102,0.00537565795435875,0.00536524740982258,0.00559880176670675,0.00608939225252242,0.00668580057052984,0.00719755643531614,0.00762164805633129,0.00797914184971657,0.00825636045494344,0.00824382339451093,0.00779184778180512,0.00730790908892233,0.00764542137140859,0.0101306117633315,0.0153933599050021,0.0165097874046526,0.0237928705766976,0.0332804832649731,0.0381828952761736,0.0367542184179684,0.0296320444675562,0.0201768453656757,0.0120854462535113,0.00622559661769271,0.00275669856741564,0.00102124797692091,0.000353572936772141,0.000110483084130881,2.92061479143538e-05,6.4591860960605e-06,1.62237208077475e-06,-4.51084038036559e-07,-6.26492042414701e-06,-1.98062144791435e-05,-4.59717371047059e-05,-9.11437866810898e-05,-0.000159683895294437,-0.000256604698388777,-0.000381984081231269,-0.000518581826388038,-0.000699278814343308
0.0329672545866291,0.0362283405459428,0.0377948966227351,0.0385972525233165,0.039578347750208,0.0413280374638777,0.0440890906819591,0.0461446030457602,0.046894905023588,0.0460089035987452,0.043567985304955,0.0403407787048829,0.0367915656980223,0.0335942034699398,0.0305388699408245,0.0277864854712553,0.0272240299886904,0.025967614671051,0.0252133498260142,0.0249196604328031,0.0244428955980169,0.0235021813267523,0.0219395037495048,0.020124652600554,0.0184137992298809,0.0169200899525486,0.0155860975348416,0.0143206624135795,0.0128524993167046,0.0122153179463366,0.0114367982574813,0.0100741144200639,0.00899296385141063,0.00796550889557179,0.00703246752567595,0.00597524658922699,0.00511566705198904,0.00456241969510892,0.00425450090103144,0.00409300938856794,0.00400708549741548,0.00392479494358334,0.00386378648664723,0.00392995845468748,0.00419669674938578,0.00466579983720769,0.00520890115212544,0.00567435566658341,0.00606925831379833,0.00640786557814152,0.00668036702001426,0.00670903893132101,0.00637528217859255,0.00601749141853088,0.00637581553024074,0.00858801935760346,0.0132081718358218,0.0141862640083,0.0205633928146652,0.0288743147419113,0.0331858448462421,0.0319745620890249,0.025792051915318,0.0175673803121401,0.0105242245718211,0.00542194914691217,0.00240101241092942,0.00088952291518781,0.000307976826606104,9.62373823200876e-05,2.54406914545056e-05,5.62648692215931e-06,1.41323054006426e-06,-3.92912347576591e-07,-5.45714868242006e-06,-1.72525122118006e-05,-4.00444323194707e-05,-7.93923330238708e-05,-0.000139095416111931,-0.000223520037695744,-0.000332734048778337,-0.000451720042265709,-0.000609119520513507
0.0332492804139614,0.0365624534281625,0.0381892356180049,0.0390733135845214,0.0401941650103396,0.0421345614403444,0.0451267722522665,0.0473317041969714,0.0481331727430014,0.0471838479110739,0.0445642700238086,0.0410961093294393,0.0372942595785202,0.0338897243734795,0.030650164641191,0.0277348403009193,0.0271382469354608,0.0258018977045669,0.0249948629522002,0.0246896985499536,0.0242234170775024,0.0233029503432474,0.0217679188863882,0.0199829622654962,0.0183006241708685,0.0168301349075925,0.0155045647322151,0.0142264093777858,0.0127240583883397,0.0120671117472299,0.0112606902839027,0.00983981537171296,0.00870915115952615,0.0076490472276681,0.00671138950911241,0.00566993836882995,0.0048292004099065,0.00428610212485661,0.0039799109345576,0.00381605062894703,0.00373013296390126,0.00365311729718431,0.00360191328872713,0.00367466508696665,0.0039395770358011,0.00439966932126457,0.00493891645621306,0.00542375497477668,0.00587431207633515,0.00629356013590661,0.00666330419586346,0.00678699133883477,0.00655191558747933,0.00628753823895435,0.00676200412734064,0.00909412815703086,0.0138175974453539,0.0148101432494456,0.0212527252479601,0.0295962345377264,0.0338721500503869,0.0325573200873501,0.0262266338817773,0.0178494499271237,0.0106884352334464,0.00550497562921325,0.00243732479380296,0.000902861566403181,0.000312570120052664,9.76673622478867e-05,2.5817671488261e-05,5.7096903230437e-06,1.43410263278264e-06,-3.98774366096235e-07,-5.53816114391993e-06,-1.75085611522267e-05,-4.06386526314948e-05,-8.05703056048247e-05,-0.000141159049901055,-0.000226835985388399,-0.000337669949065373,-0.000458420781846563,-0.000618154798222537
0.0340383504766197,0.0373925064629328,0.0389847340256852,0.0397720313819727,0.0407099524061951,0.0424074472459816,0.0451021661658288,0.0470722686509672,0.0476772880209844,0.0465960171353219,0.043878943774767,0.0403640928561082,0.0365635418782126,0.0331905449783001,0.0299948136656806,0.0271204434032689,0.0265310362923269,0.0252052800322709,0.0243919943724493,0.0240784427419526,0.023626749865935,0.0227606738276548,0.0213375795935756,0.0197121727505995,0.0182184944979761,0.0169482985136133,0.0157882377843908,0.0145896874803323,0.0131035802741976,0.0124394246271814,0.0116169467062963,0.0101552161273147,0.00898719210911311,0.00789749259394984,0.00694533060984744,0.00590309549184872,0.00507715953332826,0.00455853726926751,0.00428064977723061,0.00414558846693481,0.00407976155326137,0.00401895269554785,0.00399277812815838,0.00411173828062245,0.00445245277467312,0.00501258961123098,0.00564599940896502,0.0061849537051361,0.0066417080086536,0.00703454967242257,0.00736182125816793,0.00743815475741455,0.00715602529544687,0.00687457267536078,0.00739228385933198,0.00985598853886208,0.0147929048296991,0.0158266037550492,0.0225192166888467,0.0311499920198134,0.0355300562601633,0.034085370972332,0.0274279974485045,0.0186554842722942,0.0111671262770233,0.005750211822081,0.00254552476064127,0.000942847086025305,0.000326392347717977,0.000101981881756037,2.69573179668968e-05,5.96158668244813e-06,1.497349375564e-06,-4.16410281936097e-07,-5.78275086293471e-06,-1.82817600875862e-05,-4.2433229606397e-05,-8.41281288422085e-05,-0.000147392205060362,-0.000236852192119302,-0.000352579949459016,-0.000478662398620339,-0.000645449237637435
